<<<<<<< HEAD
binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,corr_feature_class,multicollinearity 3,informative_1,outliers 2,outliers 1,random label num 11,random choice 2,uniform corr 1,correlated w target 2,duplicate_2,correlated w target 1,multicollinearity 4,random choice 7,target,multicollinearity 2,uniform corr 2,pd qcut1,pd qcut3,multicollinearity 1,class,scaling_combined,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random choice 4_North,random choice 4_South,random choice 4_West,random label num 3_label num lo 2,random label num 3_label num lo 3,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.011,0.001,3.5039908100276236,0.6571229356518634,1.6390444379174158,2.46516850713153,-0.22453698518338194,0.079,0,0.5157819004177734,-7.589687566745138,-1.0137701292815988,-2.0738812536805318,0.5130621610248434,0.411,-2.4330705022879595,0.6325065129422772,0.0020293365883726575,0,0.183,-0.5825842425434437,0.0,56071.68104513306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.012,0.102,0.301,0.001,0.001,0.288,0.011,0.549,1.4510648559184558,-0.3782426145215239,-0.9776252981677451,3.1980145525609407,-5.00236686001594,0.074,0,0.30069004497929114,-4.668478335784508,-0.7841139219879596,-1.9417579820744104,0.1856973539815083,0.411,-1.1680983143896668,-0.5368910534443954,0.36295871935959567,0,0.183,0.2595331047448385,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.002,0.001,0.301,0.001,0.001,0.001,0.231,0.001,0.4532482721274367,-1.1617389204072726,-1.9669287563218671,2.0567706876348044,-1.2444858164375716,0.085,0,0.902182047501922,-7.589687566745138,1.9705617182058655,-1.168549002641484,-1.0987544091600516,0.101,5.023469432873002,1.1660905157681642,0.0020293365883726575,0,0.188,0.9620804821640392,1.0,48624.660824449464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.009,0.001,0.001,0.001,0.001,0.001,0.288,0.015,0.001,1.79577146675564,1.0713574801952561,0.17591477314231518,7.619994918615128,1.2133901586011713,0.074,0,0.43353845428164406,-7.589687566745138,0.3486446225147115,3.067702006329527,0.6817808022880718,0.411,0.9169134412802296,-0.41481753109139213,0.6529580192511693,0,0.192,-2.900521604689702,1.0,54242.70023306224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.009,0.003,0.001,0.001,0.001,0.112,0.288,0.231,0.549,-1.4179766712111075,-0.26804895351035474,1.4643773909617706,0.9009044068795551,0.09070179136466498,0.083,1,0.47419185590393387,-7.589687566745138,-1.6756067440107647,-8.755064206115653,-0.5515451700891056,0.104,-3.798812687941414,1.884837832170173,0.0020293365883726575,0,0.096,0.47472215980943344,0.0,57139.616985973385,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.076,0.22,0.001,0.001,0.001,0.001,0.001,0.016,0.001,1.6382726217247874,0.733162074433821,1.443518162938196,-1.09751469887228,-0.27579145785903086,0.147,1,0.28603107033152364,-7.589687566745138,-1.2723683998654274,-8.755064206115653,0.776906173244127,0.411,-2.929097169950798,0.8745396541337903,0.0020293365883726575,0,0.098,-0.5821939244062441,0.0,52609.06037923231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.001,0.001,0.001,0.001,0.001,0.288,0.02,0.001,-12.693470517790814,-0.6623813817192664,1.131875576457843,1.7965258634829837,-0.06186856521611707,0.096,1,0.44447802839542216,-7.589687566745138,0.8532961815345174,0.7443454954472943,-0.8977886369912406,0.104,1.7151863856334089,0.6770889052124686,0.0020293365883726575,0,0.243,0.46100397391101844,1.0,50162.29524712198,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.011,0.001,0.001,0.001,0.112,0.288,0.231,0.549,1.4582262448241488,-0.4951678008583388,2.090847772073292,3.7499597240365854,-0.6536278684061788,0.094,0,0.036879652332976534,-7.589687566745138,-0.7455121960015335,-1.1657527709843674,-0.4017291161955877,0.101,-1.9920800402399248,-0.10281764414254524,0.6960527504738592,0,0.183,-0.6113634671504807,0.0,35854.88720367786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.22,0.001,0.001,0.001,0.001,0.001,0.016,0.549,1.2804807414057928,0.45167419300121436,1.3256261875957216,0.013236833830013506,-5.00236686001594,0.096,1,0.0019501046328625337,-7.589687566745138,1.3336174164193086,-8.755064206115653,-3.00928276179504,0.105,2.6865669417223548,-1.6594646653704719,0.5385517556964857,0,0.243,-2.900521604689702,1.0,64181.15412323821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.076,0.002,0.001,0.301,0.001,0.001,0.001,0.015,0.001,2.06865683775488,0.7050248171078062,0.12400071205774699,4.941630120693477,-5.00236686001594,0.147,1,0.3117992246436757,-7.589687566745138,-1.0886683560963573,1.0810845017110813,0.833606034137014,0.411,-2.1458147209496308,0.9628323377497798,0.0020293365883726575,1,0.183,-2.900521604689702,0.0,42030.93962607599,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.01,0.001,-0.5515102714689686,-0.053700884957844655,-0.23873414417960348,1.8104834188133343,1.6888950645692475,0.074,0,0.8651726606086803,-1.0992204203124607,0.47965396852383757,1.5442059241671051,0.40447646797572534,0.411,1.319992863182447,-0.23776948453132843,0.0020293365883726575,0,0.243,0.9423231271354919,1.0,39225.61028232832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.013,0.003,0.001,0.001,0.102,0.001,0.001,0.021,0.549,2.997222830940512,-0.7195960958654225,-0.4234334443075032,3.194050142282783,-5.00236686001594,0.078,1,0.5068449024903683,-1.2607413737328739,-0.6757855690758994,-8.755064206115653,-0.141286008470818,0.411,-1.099856879091509,0.6911953610438656,0.0020293365883726575,1,0.192,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.013,0.549,-0.2593829160497614,0.4100972104741226,-1.7262404093997978,-2.4178169575994373,-0.40945827477107977,0.095,1,0.021013010211965236,-7.589687566745138,-3.1892441868275694,-8.755064206115653,0.7527792887953526,0.101,-6.097592763187105,0.6510510789382546,0.0020293365883726575,1,0.096,1.0649550027193153,0.0,27937.17757760043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.016,0.001,-1.632917735080197,-0.6921524168986353,2.2040396196799588,5.692198321209163,-5.00236686001594,0.079,0,0.44374013678829966,-7.589687566745138,-1.0696565175358983,3.358541034435248,-0.522273460171995,0.411,-2.7196940565504164,-3.9078057238106223,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.005,0.001,0.001,0.001,0.112,0.288,0.231,0.549,0.22759985449371611,2.854875859222021,-1.5141232808454532,2.0848946924938505,-5.00236686001594,0.083,1,0.9786366033125158,-7.589687566745138,1.912628577835879,-8.755064206115653,2.495411915150057,0.105,4.765611628406716,2.4027379396246324,0.9167041104652864,0,0.243,-2.900521604689702,1.0,25683.803150193555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.001,0.001,0.301,0.001,0.001,0.001,0.015,0.549,3.390445359678349,-1.013502029626923,-0.35238132945951883,4.509407267258717,-5.00236686001594,0.095,0,0.2337135650447109,-7.589687566745138,-1.2260543634288452,-8.755064206115653,0.22227173771681796,0.083,-2.299275017099308,-3.9078057238106223,0.0020293365883726575,1,0.183,-1.8635773770828676,0.0,46117.26087034062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.001,0.001,0.301,0.001,0.001,0.001,0.017,0.549,4.140281792105906,-0.04881943323598803,-1.1012549032234868,4.0318201522741095,-5.00236686001594,0.078,0,0.17563361523483872,1.1083558029858604,-1.2181315797083623,-8.755064206115653,-0.17059193771960066,0.101,-2.0610365949524803,-0.04653422945833197,0.0020293365883726575,1,0.183,0.5770600270644282,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.006,0.549,1.9350451088348426,1.999502113510989,0.19152703383770275,3.6573221348812943,-0.05239310397083666,0.147,1,0.40339309181824373,2.277503305693518,0.2517835010553562,-1.2393709148431291,2.475158389428354,0.411,0.7048682076975674,1.0227285130675585,0.0020293365883726575,0,0.192,-2.900521604689702,1.0,40099.43406422369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.016,0.549,-0.7156075229151972,0.060837398826024326,1.1676376003779545,0.5645574084582536,-5.00236686001594,0.094,1,0.7230491304772515,-7.589687566745138,1.16400969213587,1.3225012369506806,-3.00928276179504,0.095,2.370025993043201,-0.6093340014434286,0.0020293365883726575,0,0.243,-0.57267910870405,1.0,58675.646813479245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.004,0.001,0.001,0.001,0.001,0.288,0.015,0.549,0.5900478076771241,1.207792301683993,-2.5178163184454023,8.580763801309882,-5.00236686001594,0.083,0,0.991691271890381,-7.589687566745138,1.9240224664197152,3.107203351785224,-3.00928276179504,0.411,5.086575678414842,-0.25264192006642955,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.004,0.005,0.001,0.301,0.001,0.001,0.001,0.013,0.549,0.16874037619318893,0.13895352522133525,0.9608887188257084,2.7027124462348477,-0.10565458186744091,0.094,0,0.0019501046328625337,-3.887971109060678,-1.2237208569047195,-0.3747353758769081,-0.26509565023791815,0.105,-2.682312711859647,0.9801737812557313,0.0020293365883726575,0,0.098,0.7454950172961567,0.0,52274.0182305221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.016,0.001,0.001,0.001,0.001,0.001,0.288,0.009,0.001,1.9348482664918327,0.6972282550231247,0.3482419779617202,6.018967698271206,-5.00236686001594,0.096,1,0.41331005910093604,-7.589687566745138,-1.6005460098069955,-0.15199072566254168,0.44737402699215223,0.095,-3.3082797460305193,0.3893404379081301,0.0616913344948751,1,0.098,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.017,0.001,2.82898603770711,0.028988005199132888,0.5852816760089175,2.6245645375647464,-1.5458455026537876,0.147,1,0.1404847157386438,-0.5629491420059543,-1.5542075068935395,-8.755064206115653,-0.3494554272961392,0.101,-3.279082535167044,1.8024279208525555,0.19272554203486425,0,0.098,2.59552720011272,0.0,48314.39488352104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.001,0.102,0.001,0.001,0.001,0.001,0.014,0.001,3.276972353549935,-1.0870895731463623,1.0873827825397426,0.75444376735296,-0.7252093110614584,0.09,1,0.42711221611470856,-7.589687566745138,-1.032926291313865,-0.9134440648470683,-3.00928276179504,0.101,-2.311093473517599,-1.2435226474054388,0.3757263160035678,1,0.183,-2.900521604689702,0.0,46695.20282440219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.002,0.102,0.301,0.001,0.001,0.001,0.009,0.001,2.2446249991480096,-1.4395583628262645,-1.5814763586895344,1.6610014133329007,1.0257113092129608,0.083,0,0.9692869977787018,-7.589687566745138,1.7728751802835538,-8.755064206115653,-1.0292114026704378,0.411,4.486224711925048,-0.01007177590095177,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.016,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,6.9399497012682065,-0.8714248625318979,-0.39673566887304257,4.527487511186257,1.2555256278714935,0.083,1,0.603960687292702,-7.589687566745138,0.9699901234073857,-8.755064206115653,-0.9969065708457137,0.101,2.416753832890505,1.5392272185856875,0.9564805601044825,0,0.243,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.017,0.001,7.83541346562935,-0.04171186952747816,0.2554509229309263,3.3109052028651176,-1.1468863680067913,0.094,1,0.43098869656021693,-7.589687566745138,0.8384065535864281,-8.755064206115653,0.14075531289455293,0.101,1.9422588690952223,-3.9078057238106223,0.0020293365883726575,0,0.243,0.955599748214299,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.004,0.001,0.001,0.001,0.001,0.001,0.288,0.231,0.001,-0.6197314354514112,-1.7802184732076516,-1.0910772431848683,7.506242558119186,0.525982376504477,0.079,1,0.31710428059764717,-7.589687566745138,-0.5663508125107565,-0.7496827028642017,-1.2862018038601415,0.104,-0.6682273705213023,-3.9078057238106223,0.38307284360938204,1,0.192,-2.900521604689702,0.0,65164.920113815846,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.015,0.016,0.001,0.001,0.001,0.001,0.001,0.015,0.001,2.6080177399454048,0.9175234210912403,-0.3538443994512106,-0.5279532372022517,-5.00236686001594,0.096,0,0.3614199595761589,-1.7284594590629043,-0.8043405186551533,-8.755064206115653,-3.00928276179504,0.411,-1.3957244514072462,1.2870125137716308,0.0020293365883726575,0,0.183,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.01,0.549,2.725054395536684,0.0226086714160283,-0.9182145747538393,3.0194325030207523,-5.00236686001594,0.147,0,0.4365485600119444,0.1913556364491822,0.5317262575317186,-3.770136186522439,-0.17532916083106387,0.411,1.6322755869949503,2.275715613521955,0.0020293365883726575,0,0.243,2.336261860194347,1.0,40810.27056534548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.009,0.22,0.001,0.301,0.001,0.001,0.288,0.007,0.001,-12.693470517790814,0.08840671792923757,0.8415544210757202,3.6437486833293082,1.408191939212373,0.096,1,0.5232930145875945,-0.46035537420698747,0.9128890585687365,1.139983090481546,0.254945144359341,0.411,1.9285889619514072,-0.16986449289234096,0.5648095856669411,0,0.243,-0.6108393333428651,1.0,55185.31742739603,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.22,0.001,0.301,0.001,0.001,0.288,0.009,0.001,3.2375005944020483,1.103874477395788,1.5357099558387635,1.282648103571823,2.859745724007714,0.085,0,0.3107664383144818,-1.0745873119892546,1.4342183636837038,-8.755064206115653,1.6628261113533132,0.411,2.839934234464208,-1.874469466895174,0.0020293365883726575,0,0.188,-1.0313462848413306,1.0,36781.03115869702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.011,0.549,1.9367993131032237,0.25048306838972645,0.115033347433805,2.950275136129071,-5.00236686001594,0.083,1,0.0019501046328625337,-0.5089080600235742,0.019590534069166554,2.8446832504550135,-0.061462086489220656,0.411,0.23021878942569707,-3.9078057238106223,0.35009232523201594,0,0.192,0.6569505793644189,1.0,63706.49482969836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.076,0.001,0.001,0.001,0.001,0.001,0.001,0.231,0.001,1.0807762616651204,0.5011435138555621,0.00305478623466493,2.7269806120703235,0.04944235769427713,0.096,1,0.7023369714591787,-0.16471662908247592,0.08048296288373735,-0.06992697452929103,-3.00928276179504,0.095,0.39370910458046116,1.146906949134543,0.1680441375266824,0,0.192,1.8915674954347386,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.015,0.22,0.001,0.301,0.102,0.001,0.001,0.021,0.001,2.429297450206568,0.6295779275112968,-0.5490576330285472,3.9046031802284245,-5.00236686001594,0.09,0,0.967350696689189,-7.589687566745138,1.535308479856881,-8.755064206115653,0.09247013167143434,0.105,3.6724142470774463,1.489634207836868,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.006,0.22,0.001,0.301,0.001,0.001,0.001,0.017,0.001,-2.307309264681919,-0.10803807802760872,-0.04083868544248337,1.7484099354897977,-0.17166595773618318,0.078,0,0.21574958217186102,1.501202820138798,-0.4795534580991122,0.4346000457375138,0.1001607055938372,0.411,-0.7926635808066187,-3.9078057238106223,0.15067063297877759,0,0.192,1.2054339090169035,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.001,0.001,0.001,0.288,0.017,0.549,5.186314818227776,0.9652378875361137,-1.20206923370639,5.434161180342304,-5.00236686001594,0.079,0,0.8298970872100888,-0.3532355112127413,-0.698644315223675,1.868143507015989,1.0169359085537195,0.104,-0.918744510082743,-0.20616922574663946,0.38938483714434985,0,0.192,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.549,0.4468446578172378,0.5516671577907388,-1.3015118033501185,3.78158340005782,0.32034938316480416,0.096,1,0.0019501046328625337,-7.589687566745138,-1.8837138792983734,-2.679561695517072,0.3092888748702854,0.411,-3.4272392309583806,-1.1028861812647834,0.20012384713203696,0,0.096,-1.3175328711326417,0.0,50991.624533376234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.005,0.001,0.001,0.001,0.112,0.288,0.231,0.549,1.8196697568545595,0.293697010813774,0.2728581709028596,1.3171210144160237,1.2835013589268263,0.09,0,0.623588155916565,-1.7085954734143958,0.2996677742939713,-8.755064206115653,0.02509556190843421,0.105,0.7833833277546627,1.7850548978079885,0.0020293365883726575,0,0.192,1.573372069027391,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.001,0.102,0.001,0.001,0.001,0.001,0.01,0.001,2.667113337480421,0.20583098042144896,-0.5439566590124767,1.494807361693045,-5.00236686001594,0.085,1,0.47247689843912677,-4.723518361461602,-0.43555511670197755,0.04131858617858558,-3.00928276179504,0.411,-0.5497817929532185,0.1707295442599985,0.0020293365883726575,0,0.192,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.001,0.301,0.001,0.112,0.288,0.231,0.549,-0.8948849901964526,0.1609882542353244,1.788569247529785,4.187971989241948,-5.00236686001594,0.095,1,0.1949640411095992,0.4481845586983224,-0.9902196850450771,-4.611088088216799,0.8839433005384232,0.411,-2.426816665025421,-3.9078057238106223,0.0020293365883726575,0,0.183,-2.900521604689702,0.0,51743.60591114963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.002,0.001,0.301,0.001,0.001,0.002,0.01,0.001,3.8404913038491184,-0.26726507130592986,-1.4482635742954604,1.4929288145815414,1.1697461604738726,0.147,0,0.044260597014371454,-7.589687566745138,-1.9188099778361307,6.608695053303524,0.364054150653509,0.411,-3.459037937912494,0.19476533564683748,0.24212792690522206,1,0.096,-1.1946887801432862,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.002,0.001,0.301,0.102,0.001,0.288,0.01,0.549,0.7305586111493758,0.3152100638630921,-1.2250960321892006,3.0554631801442973,-5.00236686001594,0.078,0,0.34260136664269925,-0.7508103773379919,-0.9003241580171191,-3.090910977225758,-0.46329693671064703,0.105,-1.3438467529079294,-3.9078057238106223,0.0020293365883726575,1,0.183,-0.7574037831127592,1.0,31854.717625575424,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.22,0.001,0.001,0.102,0.001,0.001,0.015,0.549,2.935442263200897,-1.0207280581893265,-1.2231941283978025,2.6288514465690547,-5.00236686001594,0.078,1,0.5111498707846314,-7.589687566745138,-0.759203083570571,-2.5776484527432046,-1.2372789999229405,0.105,-1.0421918849657974,-1.5083765432042637,0.0020293365883726575,1,0.192,-2.900521604689702,1.0,42797.86014717685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.22,0.001,0.001,0.102,0.001,0.288,0.011,0.549,2.683185012995718,-1.1254946978507863,1.5501794730317042,3.305732016672552,-0.5735680698795048,0.094,0,0.4415172246675734,-3.4223803962159667,-1.0247116694844207,-0.37492782487538545,-1.0179674306876316,0.101,-2.4302451386816837,-0.9108530674155868,0.4774771557260238,0,0.183,-1.5974634397691463,0.0,46482.29517752747,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.002,0.001,0.301,0.001,0.001,0.001,0.015,0.001,-3.177768263255494,-0.9418143521473984,0.7963025422165494,2.986598414675061,-3.2087002742984145,0.078,1,0.26358095660773617,-7.589687566745138,-1.3038795970953467,-8.755064206115653,-3.00928276179504,0.105,-2.8053454229298733,-1.5826934031487343,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,44535.680170021034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.005,0.001,0.001,0.001,0.001,0.001,0.013,0.549,-12.693470517790814,1.847491073788045,-0.5726534002171271,-4.184710267689122,-0.16420677840126807,0.147,1,0.5714669824498771,-7.589687566745138,-0.7549478806236055,-0.388715069416794,1.9471297868111992,0.411,-1.2252959890028006,-1.1708730431894319,0.5012057205243833,0,0.183,-0.3604772609869284,0.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.015,0.549,2.8036110633504023,-1.0098833468322737,1.2282756985312,3.2694048071943125,0.6579724856351836,0.083,1,0.0019501046328625337,-7.589687566745138,-0.7544837503188552,-1.5937993475313041,-3.00928276179504,0.095,-1.7564268029936145,0.3502076369881578,0.4299203582676428,0,0.183,-2.900521604689702,0.0,39946.46941289653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.076,0.001,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-2.1450658551261723,-1.9055658313946757,0.5337772619879031,-4.184710267689122,-0.3366808431628669,0.147,1,0.0019501046328625337,-7.589687566745138,-1.4367114773680636,-8.755064206115653,-1.5752847387955762,0.101,-3.0122416225511506,-0.46771511729582727,0.03258413858881116,1,0.098,-0.6005289240803725,0.0,44451.20061887375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.01,0.549,2.190422203163027,-1.5330099816225442,-2.1932945864161733,6.56399693636871,0.4932950726985953,0.083,0,0.25795369452379824,1.940672290202539,0.592685108713997,-8.755064206115653,-0.9897191051932341,0.083,2.1395724776449945,-3.9078057238106223,0.7807544970671808,0,0.243,-2.900521604689702,1.0,38273.72050310367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.22,0.001,0.001,0.001,0.001,0.001,0.014,0.549,1.158562871061722,0.04734100637800543,-1.5599251430003203,4.466436849379941,-5.00236686001594,0.085,1,0.005646171239081584,-3.9770137770756557,-2.6432592517505693,-2.0910959413948307,-3.00928276179504,0.101,-4.9774841934323115,0.5397700375715512,0.0020293365883726575,1,0.096,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.016,0.016,0.001,0.001,0.001,0.001,0.001,0.015,0.549,-12.693470517790814,0.45171124879326524,1.4212361786618546,4.302375162689922,-5.00236686001594,0.09,0,0.9752465676234503,-7.589687566745138,1.2467003077679448,2.334338188513267,0.9741737938575756,0.411,2.472180119572107,0.6551595154746466,0.8683130529915657,0,0.243,0.0303392982068345,1.0,49023.69134650238,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
